timestamp,amount0,amount1,price,price_change,cumulative_change,signal
2024-09-05 00:20:00,-44134.88514499999,17.979390476964387,2454.7486858103803,6030148.120804216,6197523.721169169,1
2024-09-05 00:30:00,-95751.82570799999,38.95746817593637,2457.8554559955955,6045806.702138612,6205367.408269138,1
2024-09-05 00:55:00,-246226.70897600002,100.2468869286191,2456.2030455003155,6045369.814729923,6201195.555454826,1
2024-09-05 01:10:00,-110022.854809,44.81614591323655,2454.9825195143453,6032502.100916328,6198114.084642085,1
2024-09-05 01:45:00,-74245.51800000001,30.164957449769663,2461.3168483208633,6097475.39812454,6214106.418801473,1
2024-09-05 02:00:00,-129961.285782,52.962412753188154,2453.839978696529,6039945.023935863,6195229.501266882,1
2024-09-05 02:30:00,-10068.765193,4.11495927265463,2446.868735715206,5999393.696014687,6177629.146679154,1
2024-09-05 03:35:00,-390110.419412,161.66568775420302,2413.0687521344976,5916204.655797973,6092294.043926783,1
2024-09-05 03:45:00,-760537.828797,315.3944809432276,2411.3859777207076,5827474.931710843,6088045.530435218,1
2024-09-05 04:15:00,-162591.04456100002,67.45297895671712,2410.4353443801288,5821859.499836663,6085645.458853266,1
2024-09-05 04:30:00,-262948.46983099997,109.0706377470169,2410.808951542888,5826359.927329825,6086588.7085381765,1
2024-09-05 04:55:00,-102886.86292500001,42.64680479831545,2412.533914593856,5838405.041608693,6090943.738378267,1
2024-09-05 05:15:00,-6120.242537999997,2.625901295303112,2330.720712521499,5615549.046975092,5884389.256567363,1
2024-09-05 05:40:00,-23925.923475,9.926023803427908,2410.423745582525,5820604.196998866,6085616.176960846,1
2024-09-05 06:00:00,-115716.873302,48.07564259097508,2406.9750723149514,5801062.034947686,6076909.283247081,1
2024-09-05 06:10:00,-280649.06476,116.72286135108962,2404.405285403673,5795631.831869768,6070421.321384889,1
2024-09-05 07:00:00,558182.5329260001,-232.46398811992913,0.0004164658949490051,0.0020564566311864763,0.05145496060541199,1
2024-09-05 07:15:00,-156820.387061,65.36919269830983,2398.9953154959903,5784573.56441773,6056762.724329139,1
2024-09-05 07:35:00,-673483.861407,279.07439241124797,2413.2771752649546,5832020.948557729,6092820.254417204,1
2024-09-05 07:45:00,-355498.293111,147.2865841768105,2413.6501983387793,5831293.71852559,6093762.028819411,1
2024-09-05 08:05:00,-190284.266988,78.87799733424936,2412.3871474786706,5827508.501972859,6090573.194876503,1
2024-09-05 09:00:00,-79317.26806,33.00454753010481,2403.2224040536066,5783940.927625871,6067434.891364856,1
2024-09-05 12:10:00,476473.043466,-199.04142037603842,0.00041773910005098023,0.004774052945377694,0.054669432424860886,1
2024-09-05 13:25:00,81493.90767199999,-33.96075363897739,0.000416727515088171,0.0025638762480419963,0.0521154747829744,1
2024-09-05 14:10:00,-1295069.451181,540.207725432893,2397.354554941254,5782104.933882207,6052620.279696336,1
2024-09-05 14:35:00,172266.601447,-71.71901950762013,0.0004163257352568449,0.0013356905183758983,0.05110109769566096,1
2024-09-06 02:20:00,-82447.94166000001,34.50469430079008,2389.4702831235386,5766255.867157645,6032714.792585397,1
2024-09-06 02:35:00,-6456.373186000004,2.74049099896896,2355.918406018867,5675668.253623746,5948006.087037593,1
2024-09-06 03:50:00,-453865.611831,189.63613596471023,2393.3498197593563,5917005.839736419,6042509.492826775,1
2024-09-06 04:10:00,66165.2469,-27.604543531236466,0.0004172060836250951,0.021591329657841385,0.05332372074367453,1
2024-09-06 08:20:00,16833.907279999992,-7.142614324614908,0.0004242992554141543,0.02264014211533749,0.0712319117005602,1
2024-09-06 13:30:00,-275370.155804,115.25595810596474,2389.2053853808447,5835504.661000319,6032045.993768333,1
2024-09-06 13:50:00,-80207.55393599998,34.105880860315466,2351.7221051847096,5728929.565302141,5937411.639556932,1
2024-09-06 19:25:00,-394342.427722,177.2176411771005,2225.1872054200194,5424379.662724559,5617947.920456011,1
2024-09-06 21:55:00,535735.886578,-241.81366767282745,0.00045136731313148796,0.08851560268288594,0.1395708650810723,1
2024-09-08 13:30:00,-926.3208650000072,0.42243804047965233,2192.79699325427,5430034.862539988,5536172.070170445,1
2024-09-09 04:55:00,-24077.981712000004,10.482732846399605,2296.918376611097,5639865.523232086,5799048.189789677,1
2024-09-09 09:20:00,-8643.734582000001,3.735254925438144,2314.0949559115015,5632879.968501128,5842414.047300924,1
2024-09-09 16:00:00,407548.85003399994,-177.3411705589634,0.00043514089303446353,0.06226422600711623,0.09860388236878759,1
